Date,Time,Latitude,Longitude,Loop Count,Sweep Number,Channel Number,Channel Style,Bandwidth,Block Status,Antenna Gain,Cable Loss,Channel RSSI,Adjusted Channel RSSI,Cell Id,DSS,Ref Signal - Timeoffset,Ref Signal - Timeoffset (msec),Ref Signal - Delay Spread,Ref Signal - Received Power,Adjusted Ref Signal - Received Power,Ref Signal - Received Quality,Ref Signal - CINR,Sync Signal - Timeoffset,Sync Signal - Timeoffset (msec),Primary Sync Channel Received Power,Adjusted Primary Sync Channel Received Power,Primary Sync Channel Received Quality,Secondary Sync Channel Received Power,Secondary Sync Channel Received Quality,Sync Channel - CINR,MIB Decoded Number Of Antenna Ports,dl-Bandwidth,phich-Duration,phich-Resource,systemFrameNumber,schedulingInfo,LTE-M,cellIdentity,mnc,mcc,cellReservedForOperatorUse,trackingAreaCode,cellBarred,intraFreqReselection,csg-Indication,csg-Identity,q-RxLevMinOffset,freqBandIndicator,specialSubframePatterns,MIB,SIB1,SI,Frequency Offset
06/29/2026,16:09:12:238,38.903482,-77.006075,10,9,4500,6,20 MHz,0,0,0,-67.3,-67.3,191,1,218798,7.12,2,-112.84,-112.84,-31.9,-15.2,218799,7.12,-101.19,-101.19,-10.95,-101.94,-11.92,-11.1,0,,,,,,,,,,,,,,,,,,,,,,
06/29/2026,16:10:23:576,38.903466,-77.006118,11,10,4325,5,15 MHz,0,0,0,-59.42,-59.42,331,1,218797,7.12,2,-85.06,-85.06,-8.58,31.12,218793,7.12,-89.98,-89.98,-0.06,-89.94,-0.06,18.14,2,4,0,0,154,0,No,27637772,480,311,1,27392,1,0,False,,1,4,,82680000,684C469016B001A5B80C9206A18880840C22A6C131FA1010096C610000000000,,
06/29/2026,16:10:23:576,38.903466,-77.006118,11,10,4700,4,10 MHz,0,0,0,-66.6,-66.6,186,1,218795,7.12,5,-81.81,-81.81,-3.8,32.64,218795,7.12,-84.12,-84.12,0,-84.03,0,27.19,1,3,0,2,157,0,No,168487903,410;100,310;313,1,4661,1,0,False,,,64,,6A740000,68CC42821989C402246B415D7BF02EBF8801840C2263C0F04C01308000000000,,
06/29/2026,16:10:23:576,38.903466,-77.006118,11,10,4700,4,10 MHz,0,0,0,-66.6,-66.6,413,1,218753,7.12,0,-114.19,-114.19,-36.19,-19.68,218787,7.12,-92.18,-92.18,-8.05,-95.34,-11.32,-8.87,1,,,,,,,,,,,,,,,,,,,,,,
06/29/2026,16:10:23:576,38.903466,-77.006118,11,10,4500,6,20 MHz,0,0,0,-50.41,-50.41,496,1,218796,7.12,2,-81.39,-81.39,-10.76,24.3,218794,7.12,-81.76,-81.76,-0.05,-81.84,-0.05,18.78,4,5,0,2,69,0,No,227951874,260,310,1,20438,1,0,False,,,4,,A9140000,684C424C14FD6D96450282350C402061130C1B5E0B9FC9460201C02D9C7C0000,,
06/29/2026,16:12:04:448,38.903344,-77.005557,12,11,4700,4,10 MHz,0,0,0,-56.8,-56.8,186,1,218781,7.12,5,-74.36,-74.36,-3.68,30.02,218781,7.12,-75.61,-75.61,-0.02,-75.71,-0.02,22.53,1,3,0,2,157,0,No,,,,,,,,,,,,,,,,
06/29/2026,16:12:04:448,38.903344,-77.005557,12,11,4700,4,10 MHz,0,0,0,-56.8,-56.8,413,1,218783,7.12,0,-104.14,-104.14,-33.46,-15.97,218783,7.12,-83.66,-83.66,-8.07,-86.18,-10.48,-8.53,1,,,,,,,,,,,,,,,,,,,,,,
06/29/2026,16:12:04:448,38.903344,-77.005557,12,11,4500,6,20 MHz,0,0,0,-52.61,-52.61,496,1,218782,7.12,2,-78.51,-78.51,-7.18,13.88,218770,7.12,-79.88,-79.88,-0.13,-80.55,-0.5,11.33,4,5,0,2,69,0,No,,,,,,,,,,,,,,,,
06/29/2026,16:12:04:448,38.903344,-77.005557,12,11,4500,6,20 MHz,0,0,0,-52.61,-52.61,193,1,218764,7.12,53,-94.47,-94.47,-23.15,-16.01,218770,7.12,-79.92,-79.92,-0.15,-88.47,-8.41,1.19,4,5,0,2,96,0,No,33510401,260,310,1,20438,1,0,False,,,4,,A9800000,684C424C14FD61FF540182350C6020610B089860D9705CFE4A30100E016CE880,,
06/29/2026,16:12:04:448,38.903344,-77.005557,12,11,4500,6,20 MHz,0,0,0,-52.61,-52.61,194,1,218764,7.12,20,-108.95,-108.95,-37.61,-21.18,218764,7.12,-91.07,-91.07,-11.31,-91.11,-11.06,-10.85,4,5,0,2,96,0,No,33510402,260,310,1,20438,1,0,False,,,4,,A9800000,684C424C14FD61FF540282350C6020610B089860DAB05CFE4A30100E016CE880,,
06/29/2026,16:12:04:448,38.903344,-77.005557,12,11,4500,6,20 MHz,0,0,0,-52.61,-52.61,191,1,218783,7.12,0,-109.26,-109.26,-37.94,-21.51,218819,7.12,-90.94,-90.94,-11.17,-91.39,-11.31,-10.9,0,,,,,,,,,,,,,,,,,,,,,,
06/29/2026,16:12:04:448,38.903344,-77.005557,12,11,4325,5,15 MHz,0,0,0,-43.52,-43.52,331,1,218784,7.12,1,-75.88,-75.88,-11.9,30.2,218784,7.12,-73.44,-73.44,-0.01,-73.37,-0.01,25.8,2,4,0,0,154,0,No,,,,,,,,,,,,,,,,
06/29/2026,16:13:36:406,38.903436,-77.006189,13,12,4700,4,10 MHz,0,0,0,-73.21,-73.21,186,1,218773,7.12,2,-88.31,-88.31,-3.94,29.56,218775,7.12,-86.51,-86.51,-0.01,-86.52,-0.02,23.39,1,3,0,2,157,0,No,168487903,410;100,310;313,1,4661,1,0,False,,,64,,6A740000,68CC42821989C402246B415D7BF02EBF8801840C2263C0F04C01308000000000,,
